label,class,image,dataset
6,runway_mark,05285.jpg,train
4,parking_lot,05286.jpg,train
3,oil_gas_field,05287.jpg,train
7,ship,05288.jpg,train
5,plane,05289.jpg,train
8,stadium,05290.jpg,train
0,car,05291.jpg,train
8,stadium,05292.jpg,train
6,runway_mark,05293.jpg,train
2,helicopter,05294.jpg,train
0,car,05295.jpg,train
5,plane,05296.jpg,train
4,parking_lot,05297.jpg,train
4,parking_lot,05298.jpg,train
0,car,05299.jpg,train
9,storage_tank,05300.jpg,train
2,helicopter,05301.jpg,train
4,parking_lot,05302.jpg,train
1,harbor,05303.jpg,train
7,ship,05304.jpg,train
1,harbor,05305.jpg,train
2,helicopter,05306.jpg,train
9,storage_tank,05307.jpg,train
9,storage_tank,05308.jpg,train
5,plane,05309.jpg,train
0,car,05310.jpg,train
7,ship,05311.jpg,train
9,storage_tank,05312.jpg,train
8,stadium,05313.jpg,train
0,car,05314.jpg,train
0,car,05315.jpg,train
9,storage_tank,05316.jpg,train
9,storage_tank,05317.jpg,train
0,car,05318.jpg,train
4,parking_lot,05319.jpg,train
2,helicopter,05320.jpg,train
9,storage_tank,05321.jpg,train
0,car,05322.jpg,train
8,stadium,05323.jpg,train
9,storage_tank,05324.jpg,train
6,runway_mark,05325.jpg,train
0,car,05326.jpg,train
5,plane,05327.jpg,train
1,harbor,05328.jpg,train
9,storage_tank,05329.jpg,train
8,stadium,05330.jpg,train
4,parking_lot,05331.jpg,train
3,oil_gas_field,05332.jpg,train
3,oil_gas_field,05333.jpg,train
7,ship,05334.jpg,train
8,stadium,05335.jpg,train
7,ship,05336.jpg,train
9,storage_tank,05337.jpg,train
4,parking_lot,05338.jpg,train
8,stadium,05339.jpg,train
9,storage_tank,05340.jpg,train
8,stadium,05341.jpg,train
6,runway_mark,05342.jpg,train
0,car,05343.jpg,train
0,car,05344.jpg,train
1,harbor,05345.jpg,train
0,car,05346.jpg,train
0,car,05347.jpg,train
6,runway_mark,05348.jpg,train
9,storage_tank,05349.jpg,train
1,harbor,05350.jpg,train
5,plane,05351.jpg,train
4,parking_lot,05352.jpg,train
7,ship,05353.jpg,train
6,runway_mark,05354.jpg,train
4,parking_lot,05355.jpg,train
6,runway_mark,05356.jpg,train
3,oil_gas_field,05357.jpg,train
5,plane,05358.jpg,train
9,storage_tank,05359.jpg,train
0,car,05360.jpg,train
8,stadium,05361.jpg,train
4,parking_lot,05362.jpg,train
2,helicopter,05363.jpg,train
5,plane,05364.jpg,train
5,plane,05365.jpg,train
9,storage_tank,05366.jpg,train
8,stadium,05367.jpg,train
8,stadium,05368.jpg,train
0,car,05369.jpg,train
8,stadium,05370.jpg,train
0,car,05371.jpg,train
1,harbor,05372.jpg,train
6,runway_mark,05373.jpg,train
4,parking_lot,05374.jpg,train
3,oil_gas_field,05375.jpg,train
6,runway_mark,05376.jpg,train
4,parking_lot,05377.jpg,train
4,parking_lot,05378.jpg,train
8,stadium,05379.jpg,train
4,parking_lot,05380.jpg,train
8,stadium,05381.jpg,train
2,helicopter,05382.jpg,train
8,stadium,05383.jpg,train
1,harbor,05384.jpg,train
7,ship,05385.jpg,train
7,ship,05386.jpg,train
8,stadium,05387.jpg,train
6,runway_mark,05388.jpg,train
4,parking_lot,05389.jpg,train
7,ship,05390.jpg,train
3,oil_gas_field,05391.jpg,train
7,ship,05392.jpg,train
3,oil_gas_field,05393.jpg,train
8,stadium,05394.jpg,train
7,ship,05395.jpg,train
5,plane,05396.jpg,train
9,storage_tank,05397.jpg,train
7,ship,05398.jpg,train
8,stadium,05399.jpg,train
5,plane,05400.jpg,train
1,harbor,05401.jpg,train
8,stadium,05402.jpg,train
4,parking_lot,05403.jpg,train
7,ship,05404.jpg,train
9,storage_tank,05405.jpg,train
3,oil_gas_field,05406.jpg,train
8,stadium,05407.jpg,train
5,plane,05408.jpg,train
7,ship,05409.jpg,train
9,storage_tank,05410.jpg,train
0,car,05411.jpg,train
6,runway_mark,05412.jpg,train
0,car,05413.jpg,train
4,parking_lot,05414.jpg,train
8,stadium,05415.jpg,train
7,ship,05416.jpg,train
6,runway_mark,05417.jpg,train
3,oil_gas_field,05418.jpg,train
1,harbor,05419.jpg,train
2,helicopter,05420.jpg,train
0,car,05421.jpg,train
7,ship,05422.jpg,train
7,ship,05423.jpg,train
7,ship,05424.jpg,train
5,plane,05425.jpg,train
9,storage_tank,05426.jpg,train
9,storage_tank,05427.jpg,train
6,runway_mark,05428.jpg,train
8,stadium,05429.jpg,train
1,harbor,05430.jpg,train
4,parking_lot,05431.jpg,train
2,helicopter,05432.jpg,train
4,parking_lot,05433.jpg,train
4,parking_lot,05434.jpg,train
0,car,05435.jpg,train
0,car,05436.jpg,train
3,oil_gas_field,05437.jpg,train
5,plane,05438.jpg,train
4,parking_lot,05439.jpg,train
4,parking_lot,05440.jpg,train
2,helicopter,05441.jpg,train
1,harbor,05442.jpg,train
5,plane,05443.jpg,train
4,parking_lot,05444.jpg,train
2,helicopter,05445.jpg,train
7,ship,05446.jpg,train
0,car,05447.jpg,train
6,runway_mark,05448.jpg,train
7,ship,05449.jpg,train
5,plane,05450.jpg,train
5,plane,05451.jpg,train
0,car,05452.jpg,train
1,harbor,05453.jpg,train
1,harbor,05454.jpg,train
3,oil_gas_field,05455.jpg,train
5,plane,05456.jpg,train
1,harbor,05457.jpg,train
9,storage_tank,05458.jpg,train
3,oil_gas_field,05459.jpg,train
3,oil_gas_field,05460.jpg,train
4,parking_lot,05461.jpg,train
9,storage_tank,05462.jpg,train
9,storage_tank,05463.jpg,train
8,stadium,05464.jpg,train
9,storage_tank,05465.jpg,train
2,helicopter,05466.jpg,train
0,car,05467.jpg,train
4,parking_lot,05468.jpg,train
6,runway_mark,05469.jpg,train
2,helicopter,05470.jpg,train
4,parking_lot,05471.jpg,train
2,helicopter,05472.jpg,train
0,car,05473.jpg,train
6,runway_mark,05474.jpg,train
5,plane,05475.jpg,train
5,plane,05476.jpg,train
9,storage_tank,05477.jpg,train
4,parking_lot,05478.jpg,train
5,plane,05479.jpg,train
5,plane,05480.jpg,train
0,car,05481.jpg,train
7,ship,05482.jpg,train
7,ship,05483.jpg,train
3,oil_gas_field,05484.jpg,train
0,car,05485.jpg,train
3,oil_gas_field,05486.jpg,train
9,storage_tank,05487.jpg,train
0,car,05488.jpg,train
0,car,05489.jpg,train
4,parking_lot,05490.jpg,train
2,helicopter,05491.jpg,train
4,parking_lot,05492.jpg,train
5,plane,05493.jpg,train
1,harbor,05494.jpg,train
7,ship,05495.jpg,train
9,storage_tank,05496.jpg,train
0,car,05497.jpg,train
5,plane,05498.jpg,train
8,stadium,05499.jpg,train
3,oil_gas_field,05500.jpg,train
5,plane,05501.jpg,train
0,car,05502.jpg,train
2,helicopter,05503.jpg,train
8,stadium,05504.jpg,train
7,ship,05505.jpg,train
4,parking_lot,05506.jpg,train
5,plane,05507.jpg,train
5,plane,05508.jpg,train
0,car,05509.jpg,train
3,oil_gas_field,05510.jpg,train
0,car,05511.jpg,train
8,stadium,05512.jpg,train
5,plane,05513.jpg,train
9,storage_tank,05514.jpg,train
6,runway_mark,05515.jpg,train
2,helicopter,05516.jpg,train
7,ship,05517.jpg,train
3,oil_gas_field,05518.jpg,train
8,stadium,05519.jpg,train
3,oil_gas_field,05520.jpg,train
9,storage_tank,05521.jpg,train
0,car,05522.jpg,train
9,storage_tank,05523.jpg,train
4,parking_lot,05524.jpg,train
0,car,05525.jpg,train
0,car,05526.jpg,train
4,parking_lot,05527.jpg,train
2,helicopter,05528.jpg,train
0,car,05529.jpg,train
7,ship,05530.jpg,train
9,storage_tank,05531.jpg,train
8,stadium,05532.jpg,train
3,oil_gas_field,05533.jpg,train
0,car,05534.jpg,train
9,storage_tank,05535.jpg,train
4,parking_lot,05536.jpg,train
9,storage_tank,05537.jpg,train
4,parking_lot,05538.jpg,train
3,oil_gas_field,05539.jpg,train
4,parking_lot,05540.jpg,train
0,car,05541.jpg,train
2,helicopter,05542.jpg,train
4,parking_lot,05543.jpg,train
0,car,05544.jpg,train
5,plane,05545.jpg,train
3,oil_gas_field,05546.jpg,train
5,plane,05547.jpg,train
1,harbor,05548.jpg,train
8,stadium,05549.jpg,train
0,car,05550.jpg,train
7,ship,05551.jpg,train
4,parking_lot,05552.jpg,train
4,parking_lot,05553.jpg,train
0,car,05554.jpg,train
3,oil_gas_field,05555.jpg,train
4,parking_lot,05556.jpg,train
2,helicopter,05557.jpg,train
5,plane,05558.jpg,train
0,car,05559.jpg,train
9,storage_tank,05560.jpg,train
6,runway_mark,05561.jpg,train
4,parking_lot,05562.jpg,train
8,stadium,05563.jpg,train
1,harbor,05564.jpg,train
2,helicopter,05565.jpg,train
3,oil_gas_field,05566.jpg,train
4,parking_lot,05567.jpg,train
2,helicopter,05568.jpg,train
4,parking_lot,05569.jpg,train
2,helicopter,05570.jpg,train
0,car,05571.jpg,train
5,plane,05572.jpg,train
5,plane,05573.jpg,train
5,plane,05574.jpg,train
5,plane,05575.jpg,train
7,ship,05576.jpg,train
7,ship,05577.jpg,train
3,oil_gas_field,05578.jpg,train
1,harbor,05579.jpg,train
3,oil_gas_field,05580.jpg,train
1,harbor,05581.jpg,train
2,helicopter,05582.jpg,train
1,harbor,05583.jpg,train
4,parking_lot,05584.jpg,train
2,helicopter,05585.jpg,train
1,harbor,05586.jpg,train
5,plane,05587.jpg,train
8,stadium,05588.jpg,train
7,ship,05589.jpg,train
0,car,05590.jpg,train
6,runway_mark,05591.jpg,train
0,car,05592.jpg,train
7,ship,05593.jpg,train
0,car,05594.jpg,train
0,car,05595.jpg,train
4,parking_lot,05596.jpg,train
0,car,05597.jpg,train
5,plane,05598.jpg,train
7,ship,05599.jpg,train
2,helicopter,05600.jpg,train
2,helicopter,05601.jpg,train
2,helicopter,05602.jpg,train
6,runway_mark,05603.jpg,train
3,oil_gas_field,05604.jpg,train
3,oil_gas_field,05605.jpg,train
1,harbor,05606.jpg,train
6,runway_mark,05607.jpg,train
7,ship,05608.jpg,train
4,parking_lot,05609.jpg,train
9,storage_tank,05610.jpg,train
0,car,05611.jpg,train
1,harbor,05612.jpg,train
6,runway_mark,05613.jpg,train
1,harbor,05614.jpg,train
3,oil_gas_field,05615.jpg,train
5,plane,05616.jpg,train
4,parking_lot,05617.jpg,train
8,stadium,05618.jpg,train
5,plane,05619.jpg,train
3,oil_gas_field,05620.jpg,train
8,stadium,05621.jpg,train
8,stadium,05622.jpg,train
6,runway_mark,05623.jpg,train
9,storage_tank,05624.jpg,train
0,car,05625.jpg,train
3,oil_gas_field,05626.jpg,train
7,ship,05627.jpg,train
0,car,05628.jpg,train
2,helicopter,05629.jpg,train
9,storage_tank,05630.jpg,train
9,storage_tank,05631.jpg,train
7,ship,05632.jpg,train
6,runway_mark,05633.jpg,train
2,helicopter,05634.jpg,train
4,parking_lot,05635.jpg,train
1,harbor,05636.jpg,train
5,plane,05637.jpg,train
7,ship,05638.jpg,train
8,stadium,05639.jpg,train
1,harbor,05640.jpg,train
7,ship,05641.jpg,train
1,harbor,05642.jpg,train
9,storage_tank,05643.jpg,train
7,ship,05644.jpg,train
0,car,05645.jpg,train
4,parking_lot,05646.jpg,train
4,parking_lot,05647.jpg,train
0,car,05648.jpg,train
4,parking_lot,05649.jpg,train
9,storage_tank,05650.jpg,train
9,storage_tank,05651.jpg,train
7,ship,05652.jpg,train
9,storage_tank,05653.jpg,train
6,runway_mark,05654.jpg,train
9,storage_tank,05655.jpg,train
5,plane,05656.jpg,train
3,oil_gas_field,05657.jpg,train
8,stadium,05658.jpg,train
5,plane,05659.jpg,train
4,parking_lot,05660.jpg,train
2,helicopter,05661.jpg,train
9,storage_tank,05662.jpg,train
1,harbor,05663.jpg,train
3,oil_gas_field,05664.jpg,train
5,plane,05665.jpg,train
8,stadium,05666.jpg,train
1,harbor,05667.jpg,train
7,ship,05668.jpg,train
0,car,05669.jpg,train
4,parking_lot,05670.jpg,train
5,plane,05671.jpg,train
6,runway_mark,05672.jpg,train
5,plane,05673.jpg,train
0,car,05674.jpg,train
3,oil_gas_field,05675.jpg,train
3,oil_gas_field,05676.jpg,train
3,oil_gas_field,05677.jpg,train
3,oil_gas_field,05678.jpg,train
4,parking_lot,05679.jpg,train
8,stadium,05680.jpg,train
2,helicopter,05681.jpg,train
3,oil_gas_field,05682.jpg,train
6,runway_mark,05683.jpg,train
0,car,05684.jpg,train
1,harbor,05685.jpg,train
0,car,05686.jpg,train
1,harbor,05687.jpg,train
4,parking_lot,05688.jpg,train
0,car,05689.jpg,train
5,plane,05690.jpg,train
2,helicopter,05691.jpg,train
1,harbor,05692.jpg,train
4,parking_lot,05693.jpg,train
7,ship,05694.jpg,train
7,ship,05695.jpg,train
1,harbor,05696.jpg,train
0,car,05697.jpg,train
1,harbor,05698.jpg,train
8,stadium,05699.jpg,train
0,car,05700.jpg,train
6,runway_mark,05701.jpg,train
9,storage_tank,05702.jpg,train
2,helicopter,05703.jpg,train
3,oil_gas_field,05704.jpg,train
8,stadium,05705.jpg,train
4,parking_lot,05706.jpg,train
0,car,05707.jpg,train
8,stadium,05708.jpg,train
1,harbor,05709.jpg,train
0,car,05710.jpg,train
4,parking_lot,05711.jpg,train
3,oil_gas_field,05712.jpg,train
1,harbor,05713.jpg,train
6,runway_mark,05714.jpg,train
3,oil_gas_field,05715.jpg,train
7,ship,05716.jpg,train
3,oil_gas_field,05717.jpg,train
5,plane,05718.jpg,train
1,harbor,05719.jpg,train
0,car,05720.jpg,train
5,plane,05721.jpg,train
0,car,05722.jpg,train
7,ship,05723.jpg,train
5,plane,05724.jpg,train
7,ship,05725.jpg,train
8,stadium,05726.jpg,train
6,runway_mark,05727.jpg,train
5,plane,05728.jpg,train
6,runway_mark,05729.jpg,train
1,harbor,05730.jpg,train
2,helicopter,05731.jpg,train
1,harbor,05732.jpg,train
5,plane,05733.jpg,train
0,car,05734.jpg,train
1,harbor,05735.jpg,train
8,stadium,05736.jpg,train
2,helicopter,05737.jpg,train
8,stadium,05738.jpg,train
2,helicopter,05739.jpg,train
7,ship,05740.jpg,train
1,harbor,05741.jpg,train
5,plane,05742.jpg,train
7,ship,05743.jpg,train
2,helicopter,05744.jpg,train
6,runway_mark,05745.jpg,train
4,parking_lot,05746.jpg,train
4,parking_lot,05747.jpg,train
7,ship,05748.jpg,train
3,oil_gas_field,05749.jpg,train
6,runway_mark,05750.jpg,train
9,storage_tank,05751.jpg,train
9,storage_tank,05752.jpg,train
6,runway_mark,05753.jpg,train
0,car,05754.jpg,train
5,plane,05755.jpg,train
3,oil_gas_field,05756.jpg,train
3,oil_gas_field,05757.jpg,train
6,runway_mark,05758.jpg,train
4,parking_lot,05759.jpg,train
9,storage_tank,05760.jpg,train
7,ship,05761.jpg,train
5,plane,05762.jpg,train
9,storage_tank,05763.jpg,train
9,storage_tank,05764.jpg,train
3,oil_gas_field,05765.jpg,train
7,ship,05766.jpg,train
5,plane,05767.jpg,train
6,runway_mark,05768.jpg,train
6,runway_mark,05769.jpg,train
7,ship,05770.jpg,train
9,storage_tank,05771.jpg,train
6,runway_mark,05772.jpg,train
3,oil_gas_field,05773.jpg,train
0,car,05774.jpg,train
6,runway_mark,05775.jpg,train
8,stadium,05776.jpg,train
0,car,05777.jpg,train
4,parking_lot,05778.jpg,train
4,parking_lot,05779.jpg,train
9,storage_tank,05780.jpg,train
9,storage_tank,05781.jpg,train
0,car,05782.jpg,train
1,harbor,05783.jpg,train
2,helicopter,05784.jpg,train
3,oil_gas_field,05785.jpg,train
9,storage_tank,05786.jpg,train
9,storage_tank,05787.jpg,train
6,runway_mark,05788.jpg,train
6,runway_mark,05789.jpg,train
6,runway_mark,05790.jpg,train
9,storage_tank,05791.jpg,train
1,harbor,05792.jpg,train
8,stadium,05793.jpg,train
9,storage_tank,05794.jpg,train
9,storage_tank,05795.jpg,train
0,car,05796.jpg,train
3,oil_gas_field,05797.jpg,train
8,stadium,05798.jpg,train
7,ship,05799.jpg,train
7,ship,05800.jpg,train
7,ship,05801.jpg,train
8,stadium,05802.jpg,train
4,parking_lot,05803.jpg,train
7,ship,05804.jpg,train
6,runway_mark,05805.jpg,train
7,ship,05806.jpg,train
0,car,05807.jpg,train
4,parking_lot,05808.jpg,train
3,oil_gas_field,05809.jpg,train
7,ship,05810.jpg,train
2,helicopter,05811.jpg,train
2,helicopter,05812.jpg,train
6,runway_mark,05813.jpg,train
3,oil_gas_field,05814.jpg,train
6,runway_mark,05815.jpg,train
7,ship,05816.jpg,train
7,ship,05817.jpg,train
4,parking_lot,05818.jpg,train
9,storage_tank,05819.jpg,train
8,stadium,05820.jpg,train
7,ship,05821.jpg,train
5,plane,05822.jpg,train
5,plane,05823.jpg,train
9,storage_tank,05824.jpg,train
1,harbor,05825.jpg,train
8,stadium,05826.jpg,train
4,parking_lot,05827.jpg,train
8,stadium,05828.jpg,train
2,helicopter,05829.jpg,train
7,ship,05830.jpg,train
8,stadium,05831.jpg,train
5,plane,05832.jpg,train
0,car,05833.jpg,train
3,oil_gas_field,05834.jpg,train
6,runway_mark,05835.jpg,train
4,parking_lot,05836.jpg,train
7,ship,05837.jpg,train
9,storage_tank,05838.jpg,train
7,ship,05839.jpg,train
6,runway_mark,05840.jpg,train
7,ship,05841.jpg,train
1,harbor,05842.jpg,train
9,storage_tank,05843.jpg,train
6,runway_mark,05844.jpg,train
3,oil_gas_field,05845.jpg,train
6,runway_mark,05846.jpg,train
7,ship,05847.jpg,train
1,harbor,05848.jpg,train
3,oil_gas_field,05849.jpg,train
4,parking_lot,05850.jpg,train
0,car,05851.jpg,train
7,ship,05852.jpg,train
4,parking_lot,05853.jpg,train
3,oil_gas_field,05854.jpg,train
1,harbor,05855.jpg,train
8,stadium,05856.jpg,train
5,plane,05857.jpg,train
2,helicopter,05858.jpg,train
9,storage_tank,05859.jpg,train
5,plane,05860.jpg,train
6,runway_mark,05861.jpg,train
1,harbor,05862.jpg,train
6,runway_mark,05863.jpg,train
9,storage_tank,05864.jpg,train
0,car,05865.jpg,train
1,harbor,05866.jpg,train
3,oil_gas_field,05867.jpg,train
7,ship,05868.jpg,train
7,ship,05869.jpg,train
5,plane,05870.jpg,train
9,storage_tank,05871.jpg,train
1,harbor,05872.jpg,train
8,stadium,05873.jpg,train
9,storage_tank,05874.jpg,train
9,storage_tank,05875.jpg,train
1,harbor,05876.jpg,train
4,parking_lot,05877.jpg,train
6,runway_mark,05878.jpg,train
7,ship,05879.jpg,train
0,car,05880.jpg,train
3,oil_gas_field,05881.jpg,train
8,stadium,05882.jpg,train
4,parking_lot,05883.jpg,train
0,car,05884.jpg,train
1,harbor,05885.jpg,train
4,parking_lot,05886.jpg,train
9,storage_tank,05887.jpg,train
8,stadium,05888.jpg,train
8,stadium,05889.jpg,train
4,parking_lot,05890.jpg,train
9,storage_tank,05891.jpg,train
4,parking_lot,05892.jpg,train
6,runway_mark,05893.jpg,train
5,plane,05894.jpg,train
1,harbor,05895.jpg,train
8,stadium,05896.jpg,train
7,ship,05897.jpg,train
1,harbor,05898.jpg,train
3,oil_gas_field,05899.jpg,train
9,storage_tank,05900.jpg,train
5,plane,05901.jpg,train
4,parking_lot,05902.jpg,train
2,helicopter,05903.jpg,train
3,oil_gas_field,05904.jpg,train
1,harbor,05905.jpg,train
2,helicopter,05906.jpg,train
7,ship,05907.jpg,train
9,storage_tank,05908.jpg,train
7,ship,05909.jpg,train
9,storage_tank,05910.jpg,train
4,parking_lot,05911.jpg,train
1,harbor,05912.jpg,train
6,runway_mark,05913.jpg,train
4,parking_lot,05914.jpg,train
6,runway_mark,05915.jpg,train
3,oil_gas_field,05916.jpg,train
3,oil_gas_field,05917.jpg,train
7,ship,05918.jpg,train
5,plane,05919.jpg,train
3,oil_gas_field,05920.jpg,train
5,plane,05921.jpg,train
7,ship,05922.jpg,train
7,ship,05923.jpg,train
3,oil_gas_field,05924.jpg,train
6,runway_mark,05925.jpg,train
5,plane,05926.jpg,train
3,oil_gas_field,05927.jpg,train
5,plane,05928.jpg,train
4,parking_lot,05929.jpg,train
2,helicopter,05930.jpg,train
9,storage_tank,05931.jpg,train
7,ship,05932.jpg,train
4,parking_lot,05933.jpg,train
7,ship,05934.jpg,train
3,oil_gas_field,05935.jpg,train
0,car,05936.jpg,train
4,parking_lot,05937.jpg,train
1,harbor,05938.jpg,train
8,stadium,05939.jpg,train
9,storage_tank,05940.jpg,train
7,ship,05941.jpg,train
6,runway_mark,05942.jpg,train
1,harbor,05943.jpg,train
5,plane,05944.jpg,train
4,parking_lot,05945.jpg,train
1,harbor,05946.jpg,train
1,harbor,05947.jpg,train
1,harbor,05948.jpg,train
1,harbor,05949.jpg,train
5,plane,05950.jpg,train
4,parking_lot,05951.jpg,train
8,stadium,05952.jpg,train
3,oil_gas_field,05953.jpg,train
7,ship,05954.jpg,train
8,stadium,05955.jpg,train
6,runway_mark,05956.jpg,train
6,runway_mark,05957.jpg,train
0,car,05958.jpg,train
0,car,05959.jpg,train
0,car,05960.jpg,train
9,storage_tank,05961.jpg,train
4,parking_lot,05962.jpg,train
1,harbor,05963.jpg,train
1,harbor,05964.jpg,train
0,car,05965.jpg,train
0,car,05966.jpg,train
0,car,05967.jpg,train
5,plane,05968.jpg,train
1,harbor,05969.jpg,train
9,storage_tank,05970.jpg,train
2,helicopter,05971.jpg,train
5,plane,05972.jpg,train
8,stadium,05973.jpg,train
2,helicopter,05974.jpg,train
6,runway_mark,05975.jpg,train
6,runway_mark,05976.jpg,train
9,storage_tank,05977.jpg,train
8,stadium,05978.jpg,train
0,car,05979.jpg,train
9,storage_tank,05980.jpg,train
0,car,05981.jpg,train
7,ship,05982.jpg,train
2,helicopter,05983.jpg,train
0,car,05984.jpg,train
5,plane,05985.jpg,train
4,parking_lot,05986.jpg,train
4,parking_lot,05987.jpg,train
1,harbor,05988.jpg,train
3,oil_gas_field,05989.jpg,train
6,runway_mark,05990.jpg,train
0,car,05991.jpg,train
1,harbor,05992.jpg,train
5,plane,05993.jpg,train
8,stadium,05994.jpg,train
7,ship,05995.jpg,train
8,stadium,05996.jpg,train
